UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN
102429,2,R,106,R,26,R,80,R,0,R,2,R,18,R,1,R,0,R,84,R,1,R,0,R,0,R,0,R,56,R,38,R,12,R,0
102429,3,R,421,R,162,R,259,R,0,R,2,R,47,R,2,R,0,R,366,R,4,R,0,R,0,R,0,R,248,R,138,R,35,R,0
102553,1,R,100,R,31,R,69,R,8,R,9,R,4,R,7,R,0,R,57,R,10,R,4,R,1,R,1,R,26,R,41,R,32,R,0
102553,2,R,61,R,35,R,26,R,1,R,3,R,2,R,3,R,0,R,46,R,3,R,2,R,1,R,0,R,26,R,27,R,8,R,0
102553,3,R,850,R,325,R,525,R,48,R,55,R,19,R,59,R,4,R,538,R,76,R,46,R,5,R,0,R,304,R,414,R,132,R,0
102553,5,R,1174,R,467,R,707,R,51,R,88,R,38,R,87,R,8,R,734,R,108,R,31,R,29,R,0,R,532,R,556,R,86,R,0
102553,7,R,250,R,88,R,162,R,9,R,5,R,9,R,17,R,2,R,182,R,14,R,6,R,6,R,0,R,21,R,160,R,69,R,0
102553,9,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0
102553,10,R,88,R,14,R,74,R,2,R,5,R,4,R,3,R,1,R,67,R,3,R,3,R,0,R,0,R,4,R,44,R,40,R,0
102580,2,R,6,R,2,R,4,R,1,R,0,R,0,R,0,R,0,R,5,R,0,R,0,R,0,R,0,R,2,R,4,R,0,R,0
102580,3,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0
102580,5,R,2,R,1,R,1,R,1,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0
102614,1,R,131,R,86,R,45,R,57,R,0,R,3,R,3,R,1,R,30,R,8,R,29,R,0,R,5,R,44,R,60,R,22,R,0
102614,2,R,208,R,61,R,147,R,58,R,0,R,5,R,6,R,1,R,85,R,12,R,40,R,1,R,0,R,58,R,99,R,51,R,0
102614,3,R,329,R,97,R,232,R,64,R,3,R,9,R,16,R,1,R,148,R,20,R,68,R,0,R,0,R,105,R,146,R,78,R,0
102614,5,R,564,R,261,R,303,R,39,R,8,R,9,R,21,R,1,R,316,R,26,R,134,R,10,R,0,R,299,R,211,R,54,R,0
102614,7,R,227,R,95,R,132,R,12,R,4,R,0,R,8,R,0,R,116,R,5,R,58,R,24,R,0,R,28,R,157,R,42,R,0
102614,9,R,47,R,24,R,23,R,3,R,1,R,0,R,2,R,0,R,27,R,1,R,3,R,10,R,0,R,0,R,36,R,11,R,0
102614,10,R,29,R,12,R,17,R,2,R,0,R,0,R,0,R,0,R,21,R,0,R,6,R,0,R,0,R,6,R,13,R,10,R,0
102632,1,R,156,R,97,R,59,R,32,R,6,R,2,R,6,R,1,R,76,R,13,R,18,R,2,R,7,R,60,R,63,R,26,R,0
102632,2,R,46,R,8,R,38,R,2,R,4,R,0,R,3,R,1,R,29,R,4,R,2,R,1,R,0,R,18,R,20,R,8,R,0
102632,3,R,101,R,27,R,74,R,9,R,4,R,1,R,6,R,1,R,58,R,8,R,13,R,1,R,0,R,40,R,46,R,15,R,0
102632,5,R,163,R,49,R,114,R,16,R,3,R,1,R,10,R,0,R,94,R,11,R,28,R,0,R,0,R,51,R,74,R,38,R,0
102632,7,R,134,R,57,R,77,R,8,R,2,R,1,R,3,R,1,R,97,R,7,R,14,R,1,R,0,R,5,R,96,R,33,R,0
102632,10,R,51,R,12,R,39,R,2,R,1,R,1,R,2,R,1,R,33,R,5,R,6,R,0,R,0,R,1,R,33,R,17,R,0
102669,3,R,9,R,4,R,5,R,3,Z,0,R,3,Z,0,Z,0,R,2,Z,0,R,1,Z,0,R,0,R,0,R,3,R,6,R,0
102669,5,R,39,R,13,R,26,R,7,R,3,R,1,R,3,R,0,R,23,R,2,R,0,R,0,R,0,R,17,R,13,R,9,R,0
102669,7,R,57,R,19,R,38,R,9,R,0,R,1,R,1,Z,0,R,35,R,1,R,9,R,1,R,0,R,1,R,46,R,10,R,0
102669,9,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,R,0,R,2,R,2,R,1,Z,0,Z,0,Z,0,R,1,R,4,Z,0
102669,10,R,20,R,6,R,14,R,15,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,1,Z,0,R,0,R,0,R,10,R,10,R,0
102711,1,R,164,R,116,R,48,R,62,R,9,R,3,R,6,R,0,R,65,R,15,R,4,R,0,R,0,R,78,R,56,R,30,R,0
102711,2,R,108,R,71,R,37,R,31,R,2,R,0,R,8,R,0,R,50,R,10,R,7,R,0,R,0,R,71,R,34,R,3,R,0
102845,2,R,1463,R,366,R,1097,R,55,R,73,R,65,R,452,R,2,R,652,R,56,R,108,Z,0,Z,0,R,581,R,652,R,230,Z,0
102845,3,R,239,R,59,R,180,R,6,R,13,R,21,R,52,R,1,R,118,R,17,R,11,Z,0,Z,0,R,47,R,134,R,58,Z,0
102845,5,R,76,R,27,R,49,R,4,R,6,R,8,R,13,R,2,R,34,R,6,R,3,Z,0,Z,0,R,12,R,47,R,17,Z,0
102845,7,R,8,R,2,R,6,Z,0,Z,0,R,2,R,1,Z,0,R,3,R,2,Z,0,Z,0,Z,0,Z,0,R,3,R,5,Z,0
103501,1,R,79,R,15,R,64,R,10,R,15,R,5,R,11,R,0,R,36,R,1,R,1,R,0,R,0,R,23,R,44,R,12,R,0
103501,2,R,175,R,15,R,160,R,24,R,30,R,13,R,22,R,0,R,79,R,5,R,2,R,0,R,0,R,98,R,59,R,18,R,0
103501,3,R,43,R,8,R,35,R,8,R,10,R,4,R,4,R,0,R,15,R,1,R,1,R,0,R,0,R,12,R,23,R,8,R,0
103741,1,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0
103741,2,R,43,R,3,R,40,R,1,R,2,R,7,R,21,R,0,R,10,R,1,R,1,R,0,R,0,R,22,R,14,R,7,R,0
103778,7,R,309,R,212,R,97,Z,0,R,10,R,5,R,10,Z,0,R,72,R,1,R,130,R,81,Z,0,R,11,R,215,R,76,R,7
103778,10,R,17,R,11,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,15,Z,0,Z,0,Z,0,R,14,R,3,Z,0
103811,1,R,915,R,828,R,87,R,5,R,8,R,230,R,192,R,15,R,402,R,54,R,9,R,0,R,0,R,95,R,435,R,385,R,0
103893,2,R,512,R,67,R,445,R,41,R,8,R,18,R,318,R,0,R,114,R,7,R,6,R,0,R,1,R,354,R,122,R,35,R,0
103893,3,R,21,R,3,R,18,R,4,R,1,R,3,R,6,R,0,R,7,R,0,R,0,R,0,R,0,R,4,R,14,R,3,R,0
103909,2,R,404,R,77,R,327,R,77,R,5,R,25,R,156,R,3,R,125,R,12,R,1,R,0,R,0,R,240,R,116,R,48,R,0
103909,3,R,73,R,6,R,67,R,2,R,2,R,1,R,15,R,0,R,51,R,1,R,1,R,0,R,0,R,23,R,43,R,7,R,0
103927,2,R,295,R,53,R,242,R,16,R,1,R,11,R,203,R,1,R,57,R,2,R,4,R,0,R,0,R,192,R,83,R,20,R,0
103945,3,R,43,R,5,R,38,R,25,Z,0,Z,0,R,6,Z,0,R,6,R,5,R,1,Z,0,Z,0,R,13,R,21,R,9,Z,0
103945,5,R,3,Z,0,R,3,R,1,Z,0,R,1,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,2,Z,0
103954,1,R,7,R,0,R,7,R,0,R,1,R,1,R,2,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,6,R,1,R,0
103954,2,R,14,R,0,R,14,R,0,R,0,R,2,R,6,R,0,R,5,R,1,R,0,R,0,R,0,R,4,R,7,R,3,R,0
103963,1,R,52,R,52,R,0,R,1,R,1,R,5,R,25,R,0,R,19,R,0,R,1,R,0,R,0,R,16,R,24,R,12,R,0
103963,2,R,399,R,381,R,18,R,63,R,2,R,20,R,138,R,9,R,163,R,1,R,3,R,0,R,0,R,155,R,213,R,31,R,0
104090,1,R,256,R,30,R,226,R,34,R,4,R,21,R,135,R,0,R,51,R,11,R,0,R,0,R,0,R,122,R,109,R,25,R,0
104090,3,R,103,R,30,R,73,R,3,R,4,R,21,R,19,R,0,R,47,R,8,R,1,R,0,R,0,R,25,R,60,R,18,R,0
104090,5,R,216,R,46,R,170,R,2,R,15,R,39,R,33,R,1,R,118,R,4,R,3,R,1,R,0,R,23,R,145,R,48,Z,0
104090,7,R,25,R,5,R,20,R,1,R,1,R,5,R,3,R,0,R,13,R,1,R,1,R,0,R,0,R,1,R,15,R,9,R,0
104151,1,R,753,R,352,R,401,R,9,R,46,R,22,R,146,R,1,R,474,R,23,R,3,R,29,R,0,R,602,R,135,R,16,R,0
104151,5,R,8448,R,4529,R,3919,R,107,R,593,R,284,R,1516,R,14,R,4941,R,322,R,42,R,629,R,1,R,6003,R,2265,R,163,R,16
104151,7,R,3089,R,1913,R,1176,R,32,R,150,R,75,R,225,R,5,R,1168,R,58,R,38,R,1338,R,0,R,817,R,1948,R,234,R,90
104151,9,R,713,R,422,R,291,R,15,R,31,R,12,R,56,R,1,R,375,R,10,R,12,R,201,Z,0,R,4,R,615,R,80,R,14
104151,10,R,70,R,36,R,34,R,2,R,4,R,2,R,8,Z,0,R,42,R,2,R,1,R,9,Z,0,R,3,R,61,R,6,Z,0
104160,1,R,669,R,494,R,175,R,19,R,2,R,51,R,366,R,2,R,179,R,7,R,34,R,9,R,0,R,185,R,297,R,186,R,1
104160,2,R,641,R,268,R,373,R,5,R,8,R,20,R,424,R,1,R,122,R,6,R,22,R,33,R,0,R,408,R,183,R,50,R,0
104160,3,R,739,R,306,R,433,R,4,R,12,R,26,R,481,R,1,R,153,R,8,R,14,R,40,R,0,R,442,R,229,R,68,R,0
104179,2,R,51,R,25,R,26,R,0,R,3,R,0,R,6,R,0,R,38,R,3,R,0,R,1,Z,0,R,42,R,8,R,1,Z,0
104179,5,R,6714,R,3032,R,3682,R,56,R,376,R,185,R,1582,R,19,R,3745,R,282,R,76,R,393,Z,0,R,5255,R,1350,R,109,Z,0
104179,7,R,1909,R,895,R,1014,R,24,R,86,R,53,R,255,R,2,R,994,R,46,R,84,R,365,Z,0,R,199,R,1404,R,306,Z,0
104179,9,R,903,R,445,R,458,R,10,R,75,R,17,R,64,R,0,R,447,R,32,R,98,R,160,Z,0,R,5,R,774,R,124,Z,0
104179,10,R,160,R,54,R,106,R,3,R,7,R,8,R,20,R,0,R,84,R,12,R,8,R,18,Z,0,R,9,R,120,R,31,Z,0
104188,5,R,7,R,3,R,4,R,1,R,0,R,0,R,2,R,0,R,3,R,0,R,0,R,1,R,0,R,0,R,6,R,1,R,0
104188,7,R,4,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,4,R,0,R,0
104346,1,R,19,R,6,R,13,R,0,R,0,R,2,R,4,R,1,R,8,R,1,R,3,R,0,R,0,R,8,R,8,R,3,R,0
104346,2,R,491,R,205,R,286,R,28,R,11,R,24,R,138,R,1,R,246,R,16,R,27,R,0,R,0,R,246,R,158,R,87,R,0
104346,3,R,575,R,196,R,379,R,16,R,17,R,24,R,144,R,11,R,305,R,16,R,42,R,0,R,1,R,283,R,188,R,103,R,0
104364,2,R,55,R,7,R,48,R,2,R,0,R,4,R,28,R,0,R,20,R,0,R,1,R,0,R,0,R,17,R,27,R,11,R,0
104364,3,R,112,R,44,R,68,R,6,R,2,R,11,R,48,R,1,R,43,R,0,R,1,R,0,R,0,R,30,R,63,R,19,R,0
104364,5,R,14,R,7,R,7,R,0,R,0,R,2,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,1,R,7,R,6,R,0
104391,1,R,10,R,3,R,7,Z,0,Z,0,Z,0,R,1,Z,0,R,9,Z,0,Z,0,Z,0,Z,0,R,1,R,6,R,3,Z,0
104391,2,R,20,R,1,R,19,R,1,Z,0,Z,0,R,6,Z,0,R,13,Z,0,Z,0,Z,0,Z,0,R,9,R,11,Z,0,Z,0
104425,1,R,281,R,110,R,171,R,0,R,2,R,15,R,127,R,2,R,113,R,14,R,7,R,1,R,35,R,124,R,82,R,40,R,0
104425,2,R,305,R,106,R,199,R,3,R,3,R,13,R,131,R,2,R,141,R,7,R,4,R,1,R,0,R,161,R,95,R,49,R,0
104425,3,R,1325,R,866,R,459,R,11,R,46,R,117,R,301,R,5,R,753,R,57,R,30,R,5,R,0,R,343,R,807,R,175,R,0
104434,2,R,22,R,0,R,22,R,4,R,0,R,0,R,5,R,0,R,12,R,1,R,0,R,0,R,0,R,12,R,8,R,2,R,0
104443,1,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0
104443,2,R,29,R,4,R,25,R,1,R,1,R,5,R,11,R,0,R,11,R,0,R,0,R,0,R,0,R,9,R,16,R,4,R,0
104504,1,R,94,R,23,R,71,R,3,Z,0,R,5,R,37,Z,0,R,47,R,1,R,1,Z,0,Z,0,R,42,R,23,R,29,Z,0
104504,2,R,15,R,8,R,7,R,1,Z,0,Z,0,R,5,Z,0,R,9,Z,0,Z,0,Z,0,Z,0,R,6,R,6,R,3,Z,0
104568,1,R,56,R,0,R,56,R,2,R,4,R,2,R,15,R,0,R,28,Z,0,R,5,R,0,R,0,R,30,R,20,R,6,Z,0
104568,2,R,148,R,4,R,144,R,4,R,4,R,18,R,49,R,0,R,66,R,3,R,4,R,0,R,0,R,106,R,38,R,4,R,0
104577,1,R,676,R,550,R,126,R,42,R,7,R,75,R,187,R,2,R,355,R,2,R,6,R,0,R,11,R,155,R,356,R,154,R,0
104577,2,R,184,R,65,R,119,R,9,R,3,R,4,R,42,R,1,R,118,R,1,R,2,R,4,R,1,R,75,R,72,R,35,R,1
104577,3,R,497,R,241,R,256,R,52,R,7,R,20,R,88,R,4,R,302,R,2,R,12,R,10,R,2,R,268,R,163,R,64,R,0
104586,5,R,356,R,287,R,69,R,1,R,13,R,5,R,35,R,0,R,210,R,29,R,25,R,38,R,0,R,284,R,69,R,3,R,0
104586,7,R,23,R,20,R,3,R,0,R,0,R,0,R,2,R,0,R,11,R,3,R,1,R,6,R,0,R,3,R,17,R,3,R,0
104665,7,R,12,R,11,R,1,R,0,R,1,R,1,R,1,R,0,R,6,R,1,R,0,R,2,R,0,R,2,R,10,R,0,R,0
104708,1,R,520,R,319,R,201,R,7,R,19,R,14,R,146,R,2,R,305,R,8,R,16,R,3,R,20,R,274,R,167,R,59,R,0
104708,2,R,1493,R,591,R,902,R,18,R,59,R,77,R,492,R,5,R,744,R,39,R,54,R,5,R,1,R,957,R,433,R,102,R,0
104708,3,R,1799,R,733,R,1066,R,21,R,67,R,112,R,576,R,6,R,906,R,44,R,61,R,6,R,2,R,1052,R,586,R,158,R,1
104717,5,R,9801,R,2106,R,7695,R,75,R,817,R,1377,R,1462,R,58,R,4980,R,198,R,834,R,0,R,0,R,1800,R,4424,R,3577,R,0
104717,7,R,7854,R,1939,R,5915,R,69,R,345,R,1665,R,916,R,35,R,3843,R,155,R,826,R,0,R,0,R,272,R,4222,R,3360,R,0
104717,9,R,124,R,33,R,91,R,3,R,6,R,16,R,8,R,1,R,66,R,3,R,21,R,0,R,0,R,0,R,28,R,96,R,0
104717,10,R,100,R,15,R,85,R,1,R,8,R,35,R,10,R,0,R,37,R,2,R,7,R,0,R,0,R,0,R,48,R,52,R,0
104911,1,R,18,R,1,R,17,R,0,R,1,R,1,R,9,R,0,R,4,R,0,R,3,R,0,R,0,R,7,R,5,R,6,R,0
104911,2,R,45,R,8,R,37,R,0,R,1,R,14,R,14,R,0,R,14,R,1,R,1,R,0,R,0,R,19,R,22,R,4,R,0
105145,1,R,468,R,216,R,252,R,33,R,20,R,45,R,159,R,1,R,168,R,6,R,32,R,4,R,0,R,145,R,216,R,107,R,0
105145,2,R,370,R,172,R,198,R,13,R,17,R,30,R,135,R,1,R,141,R,4,R,28,R,1,R,5,R,121,R,179,R,65,R,0
105145,3,R,624,R,190,R,434,R,17,R,31,R,50,R,183,R,0,R,305,R,10,R,24,R,4,R,5,R,136,R,360,R,123,R,0
105154,1,R,596,R,380,R,216,R,21,R,21,R,25,R,114,R,2,R,343,R,12,R,42,R,16,R,0,R,233,R,266,R,97,R,0
105154,2,R,1460,R,660,R,800,R,52,R,64,R,81,R,318,R,10,R,795,R,34,R,90,R,16,R,6,R,795,R,546,R,112,R,1
105154,3,R,1924,R,859,R,1065,R,58,R,74,R,97,R,393,R,12,R,1113,R,37,R,116,R,24,R,7,R,903,R,825,R,188,R,1
105206,1,R,64,R,8,R,56,Z,0,Z,0,Z,0,R,14,Z,0,R,50,Z,0,Z,0,Z,0,Z,0,R,15,R,28,R,21,Z,0
105206,2,R,308,R,109,R,199,R,5,R,5,R,5,R,55,R,2,R,228,R,7,R,1,Z,0,R,1,R,127,R,120,R,60,Z,0
105206,3,R,446,R,126,R,320,R,4,R,7,R,8,R,77,R,2,R,335,R,10,R,3,Z,0,R,1,R,141,R,192,R,112,Z,0
105215,2,R,749,R,715,R,34,R,15,R,3,R,29,R,57,R,6,R,508,R,67,R,63,R,1,R,0,R,258,R,391,R,100,R,0
105297,2,R,6,R,1,R,5,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,1,Z,0
105297,3,R,187,R,48,R,139,R,187,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,59,R,97,R,30,Z,0
105297,5,R,17,R,5,R,12,R,17,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,9,R,5,Z,0
105330,1,R,453,R,218,R,235,R,11,R,9,R,9,R,70,R,0,R,299,R,16,R,13,R,26,R,0,R,326,R,106,R,21,R,0
105330,2,R,30,R,2,R,28,R,0,R,1,R,0,R,6,R,0,R,23,R,0,R,0,R,0,R,0,R,23,R,7,R,0,R,0
105330,5,R,5037,R,1962,R,3075,R,120,R,86,R,129,R,975,R,8,R,3294,R,212,R,98,R,115,R,0,R,3010,R,1581,R,446,R,0
105330,7,R,1289,R,403,R,886,R,59,R,21,R,29,R,197,R,2,R,876,R,52,R,27,R,26,R,0,R,111,R,820,R,358,R,0
105330,9,R,133,R,51,R,82,R,3,R,4,R,2,R,10,R,0,R,105,R,3,R,2,R,4,R,0,R,1,R,105,R,27,R,0
105330,10,R,100,R,22,R,78,R,2,R,1,R,1,R,15,R,0,R,77,R,1,R,3,R,0,R,0,R,2,R,49,R,49,R,0
105349,1,R,304,R,206,R,98,R,101,R,4,R,8,R,45,R,1,R,134,R,5,R,6,R,0,R,94,R,121,R,51,R,38,R,0
105349,2,R,66,R,12,R,54,R,11,R,0,R,2,R,11,R,1,R,38,R,0,R,3,R,0,R,2,R,23,R,29,R,12,R,0
105349,3,R,160,R,56,R,104,R,40,R,2,R,2,R,18,R,0,R,90,R,2,R,6,R,0,R,2,R,53,R,70,R,35,R,0
105367,5,R,178,R,50,R,128,R,2,R,0,R,15,R,35,R,1,R,90,R,4,R,31,R,0,R,0,R,15,R,88,R,75,Z,0
105367,7,R,121,R,23,R,98,R,1,R,2,R,13,R,12,R,1,R,82,R,3,R,7,R,0,R,0,R,0,R,62,R,59,Z,0
105367,10,R,6,R,2,R,4,R,0,R,0,R,0,R,1,R,0,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,0
105428,1,R,262,R,106,R,156,R,4,R,9,R,23,R,132,R,0,R,69,R,6,R,18,R,1,R,0,R,112,R,93,R,57,R,0
105428,2,R,791,R,272,R,519,R,20,R,24,R,77,R,374,R,1,R,236,R,16,R,42,R,1,R,0,R,366,R,316,R,108,R,1
105428,3,R,1052,R,329,R,723,R,26,R,43,R,119,R,506,R,1,R,282,R,17,R,51,R,7,R,0,R,448,R,472,R,132,R,0
105482,1,R,87,R,26,R,61,R,2,R,1,R,8,R,14,Z,0,R,52,R,3,R,7,Z,0,Z,0,R,22,R,46,R,19,Z,0
105525,1,R,1358,R,717,R,641,R,40,R,29,R,76,R,492,R,5,R,506,R,27,R,180,R,3,R,85,R,435,R,535,R,302,R,1
105525,2,R,1768,R,859,R,909,R,36,R,56,R,53,R,707,R,6,R,752,R,57,R,72,R,29,R,8,R,1016,R,560,R,184,R,0
105525,3,R,2156,R,919,R,1237,R,51,R,66,R,88,R,804,R,7,R,985,R,71,R,55,R,29,R,6,R,1080,R,779,R,291,R,0
105534,1,R,266,R,33,R,233,R,5,R,4,R,1,R,157,R,0,R,81,R,13,R,5,R,0,R,0,R,157,R,94,R,15,R,0
105534,2,R,321,R,34,R,287,R,9,R,1,R,9,R,196,R,0,R,88,R,10,R,7,R,1,R,0,R,206,R,97,R,18,R,0
105534,3,R,302,R,91,R,211,R,1,R,20,R,24,R,98,R,1,R,141,R,13,R,4,R,0,R,0,R,66,R,177,R,59,R,0
105534,5,R,330,R,109,R,221,R,1,R,23,R,28,R,54,R,2,R,202,R,9,R,11,R,0,R,0,R,75,R,226,R,29,R,0
105543,1,R,188,R,17,R,171,R,29,R,0,R,1,R,129,R,0,R,24,R,0,R,5,R,0,R,0,R,116,R,68,R,4,R,0
105543,2,R,212,R,38,R,174,R,41,R,6,R,3,R,129,R,0,R,26,R,2,R,5,R,0,R,0,R,138,R,63,R,11,R,0
105543,3,R,153,R,48,R,105,R,13,R,1,R,6,R,79,R,0,R,44,R,9,R,1,R,0,R,0,R,37,R,95,R,21,R,0
105589,5,R,114,R,44,R,70,R,1,R,4,R,3,R,8,Z,0,R,82,R,8,R,6,R,2,R,0,R,39,R,51,R,24,Z,0
105589,7,R,86,R,24,R,62,R,4,R,1,R,5,R,1,R,0,R,68,R,6,R,1,R,0,Z,0,R,1,R,50,R,35,Z,0
105589,9,R,3,R,0,R,3,Z,0,Z,0,R,1,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,Z,0
105589,10,R,8,R,1,R,7,R,1,Z,0,Z,0,R,1,Z,0,R,5,R,1,Z,0,R,0,Z,0,Z,0,R,4,R,4,Z,0
105659,1,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,1,R,0,R,0,R,0,R,1,R,2,R,0
105659,2,R,418,R,413,R,5,R,26,R,5,R,27,R,73,R,4,R,134,R,4,R,145,R,0,R,0,R,120,R,215,R,83,R,0
105659,3,R,66,R,64,R,2,R,8,R,0,R,3,R,22,R,1,R,23,R,1,R,8,R,0,R,0,R,12,R,38,R,16,R,0
105668,1,R,3452,R,1952,R,1500,R,83,R,47,R,320,R,1132,R,27,R,1499,R,37,R,307,R,0,R,0,R,941,R,1721,R,734,R,56
105668,2,R,1022,R,590,R,432,R,18,R,23,R,50,R,213,R,2,R,597,R,14,R,105,R,0,R,17,R,255,R,532,R,155,R,63
105668,3,R,632,R,237,R,395,R,9,R,23,R,39,R,114,R,0,R,391,R,10,R,46,R,0,R,15,R,132,R,336,R,148,R,1
105677,1,R,55,R,53,R,2,R,0,R,1,R,1,R,5,R,0,R,46,R,0,R,0,R,2,R,0,R,31,R,17,R,7,Z,0
105701,1,R,5,R,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,Z,0,R,1,Z,0,R,2,R,3,Z,0,Z,0
105701,2,R,22,Z,0,R,22,Z,0,Z,0,R,4,R,7,Z,0,R,11,Z,0,Z,0,Z,0,Z,0,R,20,R,2,Z,0,Z,0
105747,1,R,136,R,40,R,96,R,8,R,4,R,13,R,18,R,0,R,83,R,3,R,2,R,5,R,2,R,53,R,56,R,25,R,0
105747,2,R,881,R,451,R,430,R,26,R,20,R,33,R,157,R,1,R,571,R,20,R,38,R,15,R,6,R,552,R,266,R,57,R,0
105747,3,R,952,R,425,R,527,R,28,R,20,R,37,R,161,R,2,R,621,R,24,R,40,R,19,R,6,R,540,R,330,R,76,R,0
105792,1,R,47,R,11,R,36,R,9,R,2,R,4,R,25,R,0,R,5,R,0,R,2,R,0,R,0,R,16,R,19,R,12,R,0
105792,2,R,407,R,132,R,275,R,21,R,7,R,54,R,231,R,1,R,63,R,7,R,23,R,0,R,10,R,238,R,116,R,43,R,0
105792,3,R,432,R,141,R,291,R,23,R,7,R,66,R,244,R,1,R,62,R,6,R,23,R,0,R,10,R,247,R,132,R,43,R,0
105899,5,R,126,R,64,R,62,Z,0,Z,0,R,5,R,21,Z,0,R,89,R,2,R,4,R,5,R,0,R,85,R,27,R,14,R,0
105987,2,R,170,R,77,R,93,R,7,R,3,R,10,R,97,R,1,R,47,R,2,R,3,Z,0,Z,0,R,71,R,76,R,23,Z,0
106041,2,R,152,R,143,R,9,R,5,R,2,R,4,R,32,R,2,R,91,R,13,R,3,R,0,R,0,R,100,R,51,R,1,R,0
106041,3,R,1025,R,991,R,34,R,50,R,25,R,29,R,241,R,35,R,525,R,92,R,27,R,1,R,0,R,636,R,351,R,38,R,0
106102,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0
106102,3,R,21,R,11,R,10,Z,0,R,1,R,5,R,2,Z,0,R,9,Z,0,R,3,R,1,Z,0,Z,0,R,10,R,11,Z,0
106102,5,R,193,R,60,R,133,R,2,R,1,R,26,R,27,R,1,R,94,R,16,R,23,R,3,Z,0,R,2,R,80,R,111,Z,0
106102,7,R,129,R,64,R,65,Z,0,R,1,R,10,R,8,Z,0,R,69,R,15,R,22,R,4,Z,0,R,1,R,76,R,52,Z,0
106111,1,R,7,R,2,R,5,R,0,R,0,R,0,R,3,R,0,R,1,R,1,R,2,R,0,R,0,R,0,R,6,R,1,R,0
106111,2,R,51,R,7,R,44,R,2,R,0,R,12,R,16,R,0,R,8,R,1,R,12,R,0,R,0,R,29,R,19,R,3,R,0
106148,1,R,633,R,291,R,342,R,18,R,8,R,7,R,120,R,1,R,312,R,7,R,160,R,0,R,44,R,273,R,202,R,114,R,0
106148,2,R,359,R,156,R,203,R,4,R,1,R,5,R,42,R,1,R,211,R,3,R,91,R,1,R,6,R,185,R,113,R,55,R,0
106148,3,R,558,R,246,R,312,R,11,R,7,R,7,R,65,R,0,R,345,R,8,R,114,R,1,R,5,R,221,R,232,R,100,R,0
106245,1,R,6,R,2,R,4,Z,0,R,1,Z,0,Z,0,Z,0,R,5,Z,0,Z,0,Z,0,R,0,R,4,R,1,R,1,R,0
106245,3,R,275,R,53,R,222,R,2,R,5,R,68,R,7,Z,0,R,176,R,16,Z,0,R,1,R,4,R,102,R,141,R,28,Z,0
106245,5,R,1300,R,504,R,796,R,4,R,33,R,319,R,43,R,1,R,751,R,82,R,21,R,46,Z,0,R,499,R,619,R,182,Z,0
106245,7,R,514,R,193,R,321,R,1,R,8,R,91,R,6,R,1,R,304,R,16,R,11,R,76,Z,0,R,58,R,335,R,121,Z,0
106245,9,R,174,R,95,R,79,R,5,R,7,R,15,R,11,Z,0,R,119,R,2,R,1,R,14,Z,0,R,9,R,134,R,31,Z,0
